縣市,統計期,業者名稱,基地臺
9,1080930,4,135
15,1080930,4,213
12,1080930,4,422
4,1080930,4,1379
1,1080930,4,1436
19,1080930,4,101
5,1080930,4,805
20,1080930,4,27
17,1080831,4,137
18,1080831,4,130
21,1080831,4,32
13,1080831,4,290
16,1080831,4,410
11,1080831,4,350
3,1080831,4,736
6,1080831,4,1240
7,1080831,4,204
22,1080831,4,19
14,1080831,4,257
2,1080831,4,1317
8,1080831,4,147
10,1080831,4,253
9,1080831,4,135
15,1080831,4,213
12,1080831,4,422
4,1080831,4,1379
1,1080831,4,1421
19,1080831,4,101
5,1080831,4,807
20,1080831,4,27
17,1080731,4,137
18,1080731,4,125
21,1080731,4,32
13,1080731,4,267
16,1080731,4,410
11,1080731,4,335
3,1080731,4,720
6,1080731,4,1240
7,1080731,4,201
22,1080731,4,19
14,1080731,4,248
2,1080731,4,1302
8,1080731,4,147
10,1080731,4,253
9,1080731,4,135
15,1080731,4,213
12,1080731,4,401
4,1080731,4,1347
1,1080731,4,1410
19,1080731,4,101
5,1080731,4,807
20,1080731,4,27
17,1080630,4,137
18,1080630,4,125
21,1080630,4,32
13,1080630,4,267
16,1080630,4,410
11,1080630,4,335
3,1080630,4,707
6,1080630,4,1239
7,1080630,4,201
22,1080630,4,19
14,1080630,4,248
2,1080630,4,1286
8,1080630,4,141
10,1080630,4,250
9,1080630,4,135
15,1080630,4,213
12,1080630,4,401
4,1080630,4,1347
1,1080630,4,1348
19,1080630,4,101
5,1080630,4,805
20,1080630,4,27
17,1080531,4,137
18,1080531,4,125
21,1080531,4,31
13,1080531,4,267
16,1080531,4,408
11,1080531,4,335
3,1080531,4,707
6,1080531,4,1225
7,1080531,4,201
22,1080531,4,19
14,1080531,4,248
2,1080531,4,1286
8,1080531,4,141
10,1080531,4,250
9,1080531,4,135
15,1080531,4,213
12,1080531,4,401
4,1080531,4,1347
1,1080531,4,1348
19,1080531,4,101
5,1080531,4,803
20,1080531,4,27
17,1080430,4,137
18,1080430,4,125
21,1080430,4,30
13,1080430,4,255
16,1080430,4,399
11,1080430,4,331
3,1080430,4,705
6,1080430,4,1198
7,1080430,4,191
22,1080430,4,19
14,1080430,4,244
2,1080430,4,1231
8,1080430,4,141
10,1080430,4,247
9,1080430,4,129
15,1080430,4,208
12,1080430,4,401
4,1080430,4,1317
1,1080430,4,1268
19,1080430,4,99
5,1080430,4,792
20,1080430,4,27
17,1080331,4,122
18,1080331,4,117
21,1080331,4,30
13,1080331,4,253
16,1080331,4,395
11,1080331,4,322
3,1080331,4,665
6,1080331,4,1183
7,1080331,4,167
22,1080331,4,19
14,1080331,4,242
2,1080331,4,1179
8,1080331,4,140
10,1080331,4,238
9,1080331,4,129
15,1080331,4,208
12,1080331,4,392
4,1080331,4,1249
1,1080331,4,1218
19,1080331,4,91
5,1080331,4,784
20,1080331,4,26
17,1080228,4,112
18,1080228,4,111
21,1080228,4,30
13,1080228,4,241
16,1080228,4,390
11,1080228,4,310
3,1080228,4,657
