縣市,統計期,業者名稱,基地臺
14,1110531,中華電信股份有限公司                                                            ,1278
2,1110531,中華電信股份有限公司                                                            ,2897
8,1110531,中華電信股份有限公司                                                            ,612
10,1110531,中華電信股份有限公司                                                            ,1011
9,1110531,中華電信股份有限公司                                                            ,341
15,1110531,中華電信股份有限公司                                                            ,979
12,1110531,中華電信股份有限公司                                                            ,1833
4,1110531,中華電信股份有限公司                                                            ,4807
1,1110531,中華電信股份有限公司                                                            ,2936
19,1110531,中華電信股份有限公司                                                            ,646
5,1110531,中華電信股份有限公司                                                            ,2107
20,1110531,中華電信股份有限公司                                                            ,194
17,1110430,中華電信股份有限公司                                                            ,954
18,1110430,中華電信股份有限公司                                                            ,931
21,1110430,中華電信股份有限公司                                                            ,261
13,1110430,中華電信股份有限公司                                                            ,1210
16,1110430,中華電信股份有限公司                                                            ,1085
11,1110430,中華電信股份有限公司                                                            ,1333
3,1110430,中華電信股份有限公司                                                            ,2053
6,1110430,中華電信股份有限公司                                                            ,3113
7,1110430,中華電信股份有限公司                                                            ,361
22,1110430,中華電信股份有限公司                                                            ,93
14,1110430,中華電信股份有限公司                                                            ,1278
2,1110430,中華電信股份有限公司                                                            ,2883
8,1110430,中華電信股份有限公司                                                            ,612
10,1110430,中華電信股份有限公司                                                            ,1011
9,1110430,中華電信股份有限公司                                                            ,337
15,1110430,中華電信股份有限公司                                                            ,974
12,1110430,中華電信股份有限公司                                                            ,1835
4,1110430,中華電信股份有限公司                                                            ,4817
1,1110430,中華電信股份有限公司                                                            ,2913
19,1110430,中華電信股份有限公司                                                            ,642
5,1110430,中華電信股份有限公司                                                            ,2094
20,1110430,中華電信股份有限公司                                                            ,192
17,1110331,中華電信股份有限公司                                                            ,954
18,1110331,中華電信股份有限公司                                                            ,935
21,1110331,中華電信股份有限公司                                                            ,257
13,1110331,中華電信股份有限公司                                                            ,1204
16,1110331,中華電信股份有限公司                                                            ,1072
11,1110331,中華電信股份有限公司                                                            ,1319
3,1110331,中華電信股份有限公司                                                            ,2058
6,1110331,中華電信股份有限公司                                                            ,3055
7,1110331,中華電信股份有限公司                                                            ,361
22,1110331,中華電信股份有限公司                                                            ,93
14,1110331,中華電信股份有限公司                                                            ,1275
2,1110331,中華電信股份有限公司                                                            ,2897
8,1110331,中華電信股份有限公司                                                            ,612
10,1110331,中華電信股份有限公司                                                            ,1011
9,1110331,中華電信股份有限公司                                                            ,337
15,1110331,中華電信股份有限公司                                                            ,968
12,1110331,中華電信股份有限公司                                                            ,1827
4,1110331,中華電信股份有限公司                                                            ,4812
1,1110331,中華電信股份有限公司                                                            ,2932
19,1110331,中華電信股份有限公司                                                            ,637
5,1110331,中華電信股份有限公司                                                            ,2083
20,1110331,中華電信股份有限公司                                                            ,191
17,1110228,中華電信股份有限公司                                                            ,954
18,1110228,中華電信股份有限公司                                                            ,935
21,1110228,中華電信股份有限公司                                                            ,257
13,1110228,中華電信股份有限公司                                                            ,1193
16,1110228,中華電信股份有限公司                                                            ,1067
11,1110228,中華電信股份有限公司                                                            ,1304
3,1110228,中華電信股份有限公司                                                            ,2058
6,1110228,中華電信股份有限公司                                                            ,3037
7,1110228,中華電信股份有限公司                                                            ,361
22,1110228,中華電信股份有限公司                                                            ,93
14,1110228,中華電信股份有限公司                                                            ,1268
2,1110228,中華電信股份有限公司                                                            ,2897
8,1110228,中華電信股份有限公司                                                            ,612
10,1110228,中華電信股份有限公司                                                            ,1011
9,1110228,中華電信股份有限公司                                                            ,337
15,1110228,中華電信股份有限公司                                                            ,968
12,1110228,中華電信股份有限公司                                                            ,1813
4,1110228,中華電信股份有限公司                                                            ,4797
1,1110228,中華電信股份有限公司                                                            ,2932
19,1110228,中華電信股份有限公司                                                            ,636
5,1110228,中華電信股份有限公司                                                            ,2082
20,1110228,中華電信股份有限公司                                                            ,191
17,1110131,中華電信股份有限公司                                                            ,954
18,1110131,中華電信股份有限公司                                                            ,935
21,1110131,中華電信股份有限公司                                                            ,257
13,1110131,中華電信股份有限公司                                                            ,1193
16,1110131,中華電信股份有限公司                                                            ,1067
11,1110131,中華電信股份有限公司                                                            ,1304
3,1110131,中華電信股份有限公司                                                            ,2058
6,1110131,中華電信股份有限公司                                                            ,3024
7,1110131,中華電信股份有限公司                                                            ,361
22,1110131,中華電信股份有限公司                                                            ,93
14,1110131,中華電信股份有限公司                                                            ,1268
2,1110131,中華電信股份有限公司                                                            ,2897
8,1110131,中華電信股份有限公司                                                            ,612
10,1110131,中華電信股份有限公司                                                            ,1011
9,1110131,中華電信股份有限公司                                                            ,337
15,1110131,中華電信股份有限公司                                                            ,968
12,1110131,中華電信股份有限公司                                                            ,1811
4,1110131,中華電信股份有限公司                                                            ,4797
1,1110131,中華電信股份有限公司                                                            ,2932
19,1110131,中華電信股份有限公司                                                            ,636
5,1110131,中華電信股份有限公司                                                            ,2082
20,1110131,中華電信股份有限公司                                                            ,191
17,1101231,中華電信股份有限公司                                                            ,954
18,1101231,中華電信股份有限公司                                                            ,935
21,1101231,中華電信股份有限公司                                                            ,257
13,1101231,中華電信股份有限公司                                                            ,1193
16,1101231,中華電信股份有限公司                                                            ,1067
11,1101231,中華電信股份有限公司                                                            ,1305
3,1101231,中華電信股份有限公司                                                            ,2057
6,1101231,中華電信股份有限公司                                                            ,3021
7,1101231,中華電信股份有限公司                                                            ,358
22,1101231,中華電信股份有限公司                                                            ,92
14,1101231,中華電信股份有限公司                                                            ,1268
2,1101231,中華電信股份有限公司                                                            ,2896
8,1101231,中華電信股份有限公司                                                            ,612
10,1101231,中華電信股份有限公司                                                            ,1011
9,1101231,中華電信股份有限公司                                                            ,338
15,1101231,中華電信股份有限公司                                                            ,969
12,1101231,中華電信股份有限公司                                                            ,1812
4,1101231,中華電信股份有限公司                                                            ,4800
1,1101231,中華電信股份有限公司                                                            ,2888
19,1101231,中華電信股份有限公司                                                            ,636
5,1101231,中華電信股份有限公司                                                            ,2082
20,1101231,中華電信股份有限公司                                                            ,191
17,1101130,中華電信股份有限公司                                                            ,954
18,1101130,中華電信股份有限公司                                                            ,935
21,1101130,中華電信股份有限公司                                                            ,257
13,1101130,中華電信股份有限公司                                                            ,1193
16,1101130,中華電信股份有限公司                                                            ,1066
11,1101130,中華電信股份有限公司                                                            ,1305
3,1101130,中華電信股份有限公司                                                            ,2057
6,1101130,中華電信股份有限公司                                                            ,3015
7,1101130,中華電信股份有限公司                                                            ,360
22,1101130,中華電信股份有限公司                                                            ,92
14,1101130,中華電信股份有限公司                                                            ,1268
2,1101130,中華電信股份有限公司                                                            ,2896
8,1101130,中華電信股份有限公司                                                            ,612
10,1101130,中華電信股份有限公司                                                            ,1011
